#TC_ID/PC_ID , Testcase_Description, Service_ID, SubService_ID, Expected_Response_Data, Write_Data, Addressing, Format, Status_Mask, Communication_Type, controltype
PC_ID-045 , Start default session,0x10,0x01,06 50 01 00 32 01 F4 AA,  ,Physical,Hex,  ,  ,  
PC_ID-046 , Start Programming session,0x10,0x02,06 50 02 00 32 01 F4 AA,  ,Physical,Hex,  ,  ,  
TC_ID-362 , PreCondition: PC_ID-046  Testcase:Read DTC with Programming session(19 02) ,0x19,0x02,06 59 01 08 00 00 00 AA,  ,Physical,Hex,0x08,  ,  
TC_ID-363 , PreCondition: PC_ID-046  Testcase:Read DTC  with Programming session(19 02) ,0x19,0x02,03 59 02 08 AA AA AA AA,  ,Physical,Hex,0x01,  ,  
TC_ID-364 , PreCondition: PC_ID-046  Testcase:Fault memory clear Extended session(14 FFFFFF) ,0x14,0xFFFFFF,01 54 AA AA AA AA AA AA,  ,Physical,Hex,  ,  ,  
TC_ID-365 , PreCondition: PC_ID-046  Testcase:Conditions not correct(invalid range)(14 8000FF) ,0x14,0x8000FF,01 54 AA AA AA AA AA AA,  ,Physical,Hex,  ,  ,  
TC_ID-366 , PreCondition: PC_ID-046  Testcase: Softreset(11 03),0x11,0x03,02 51 03 AA AA AA AA AA,  ,Physical,Hex,  ,  ,  
PC_ID-055 , Start default session,0x10,0x01,06 50 01 00 32 01 F4 AA,  ,Physical,Hex,  ,  ,  
TC_ID-409 , PreCondition: PC_ID-055 Testcase:RX_SWIN_F1_EF_Read(Defaultsession),0x22,0xF1EF,10 2B 62 F1 EF 07 A7 0B 52 31 30 20 4D 51 34 2F 31 2F 31 0C 52 31 35 35 20 4D 51 34 2F 31 2F 31 0C 52 31 35 36 20 4D 51 34 2F 31 2F 31 AA AA AA AA AA,  ,Physical,Hex,  ,  ,  
TC_ID-410 , PreCondition: PC_ID-055 Testcase:B_CAN_Database_Version_F1_00_Read(Defaultsession),0x22,0xF100,06 62 F1 00 31 2E 34 00,  ,Physical,Hex,  ,  ,  
TC_ID-411 , PreCondition: PC_ID-055 Testcase:Vehicle_Manufacturer_Spare_Part_Number_F1_87_Read(Defaultsession),0x22,0xF187,10 0D 62 F1 87 39 36 37 31 30 47 42 30 35 30,  ,Physical,Hex,  ,  ,  
TC_ID-412 , PreCondition: PC_ID-055 Testcase:Manufacturing_F1_8B_Read(Defaultsession),0x22,0xF18B,07 62 F1 8B 20 25 08 07,  ,Physical,Hex,  ,  ,  
TC_ID-413 , PreCondition: PC_ID-55 Testcase:ECU_Serial_Number_F1_8C_Read(Defaultsession),0x22,0xF18C,10 0B 62 F1 8C 90 90 90 90 90 90 90 90 00 00 ,  ,Physical,Hex,  ,  ,  
TC_ID-414 , PreCondition: PC_ID-055 Testcase:Vehicle_Manufacturer_ECU_HW_Number_F1_91_Read(Defaultsession),0x22,0xF191,07 62 F1 91 41 2E 30 30 ,  ,Physical,Hex,  ,  ,  
TC_ID-415 , PreCondition: PC_ID-055 Testcase:HardwareVersionNumber_F1_93_Read(Defaultsession),0x22,0xF193,07 62 F1 93 42 2E 4F 4F,  ,Physical,Hex,  ,  ,  
TC_ID-416 , PreCondition: PC_ID-055 Testcase:ECUSoftwareUnit1IVDDataIdentifier_F1_C1_Read(Defaultsession),0x22,0xF1C1,10 23 62 F1 C1 A0 D5 AD B1 C6 90 C7 38 48 9D 47 3C B2 2C 9B 61 85 E3 98 A7 0D 9B B8 0C 8A D0 C6 60 3D 85 80 9C 00 00 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-417 , PreCondition: PC_ID-055 Testcase:SystemSupplierECUSoftwareVersionNumbe_DataIdentifier_F1_95_Read(Defaultsession),0x22,0xF195,07 62 F1 95 41 2E 30 30 ,  ,Physical,Hex,  ,  ,  
TC_ID-418 , PreCondition: PC_ID-055 Testcase:Software_Version_for_HKMC_Vehicle_Manufacture_F1_A0_Read(Defaultsession),0x22,0xF1A0,07 62 F1 A0 41 2E 30 30 ,  ,Physical,Hex,  ,  ,  
TC_ID-419 , PreCondition: PC_ID-055 Testcase:ECU_Supplier_Code_F1_A1_Read(Defaultsession),0x22,0xF1A1,07 62 F1 A1 54 45 4C 45,  ,Physical,Hex,  ,  ,  
TC_ID-420 , PreCondition: PC_ID-055  Testcase:ECU_Software_UNIT_number_F1_B0_Read(Defaultsession),0x22,0xF1B0,04 62 F1 B0 01 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-421 , PreCondition: PC_ID-055 Testcase:ECU_Software_UNIT1_Version_F1_B1_Read(Defaultsession),0x22,0xF1B1,07 62 F1 B1 41 2E 30 30 ,  ,Physical,Hex,  ,  ,  
TC_ID-422 , PreCondition: PC_ID-055 Testcase:S_W_Version_Dataidentifier_F1_DD_Read(Defaultsession),0x22,0xF1DD,10 0A 62 F1 DD 41 30 30 30 31 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-423 , PreCondition: PC_ID-055 Testcase:NonSleep Collected Each ECU Data Default session,0x22,0xED90,10 10 62 ED 90 E2 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-424 , PreCondition: PC_ID-055 Testcase: Input Ountput Record Local Identifier #1 Default session,0x22,0xB602,10 08 62 B6 02 80 00 00 00 9B 00 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-425 , PreCondition: PC_ID-055 Testcase: Input Ountput Record Local Identifier #2 Default session,0x22,0xB603,10 09 62 B6 03 F2 A0 00 00 00 00 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-426 , PreCondition: PC_ID-055 Testcase: Input Ountput Record Local Identifier #3 Default session,0x22,0xB604,10 0A 62 B6 04 E5 FC 01 01 00 20 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-427 , PreCondition: PC_ID-055 Testcase: Input Ountput Record Local Identifier #4 Default session,0x22,0xB605,10 09 62 B6 05 FF FF 00 00 00 00 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-428 , PreCondition: PC_ID-055 Testcase:  Platform Hardware Version extended session ,0x22,0xF17D,10 11 62 F1 7D 30 32 5F 30 33 2E 30 30 2E 30 30 2E 30 32,  ,Physical,Hex,  ,  ,  
TC_ID-429 , PreCondition: PC_ID-055 Testcase:  Platform Version extended session,0x22,0xF17F,10 11 62 F1 7F 30 35 2E 30 37 2E 30 30 2E 30 44 2E 30 30,  ,Physical,Hex,  ,  ,  
TC_ID-430 , PreCondition: PC_ID-055 Testcase:   System name in default session,0x22,0xF197,07 62 F1 97 53 57 52 43,  ,Physical,Hex,  ,  ,  
TC_ID-431 , PreCondition: PC_ID-055 Testcase:  B CAN Database version in extended session NRC-12,0x22,0xF101,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-432 , PreCondition: PC_ID-055 Testcase:  B CAN Database version in extended session NRC-13,0x22,0xF10032,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-433 , PreCondition: PC_ID-055 Testcase: Vehicle Part Number in extended  session NRC-12,0x22,0xF188,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-434 , PreCondition: PC_ID-055 Testcase:  Vehicle Part Number in extended session  NRC-13,0x22,0xF18721,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-435 , PreCondition: PC_ID-055 Testcase: Manufacturing Date in extended session NRC-12,0x22,0xF185,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-436 , PreCondition: PC_ID-055 Testcase: Manufacturing Date in extended session NRC-13,0x22,0xF18B12,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-437 , PreCondition: PC_ID-055 Testcase: Serial Number in extended session NRC-12,0x22,0xF189,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-438 , PreCondition: PC_ID-055 Testcase: Serial Number in extended session NRC-13,0x22,0xF18C12,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-439 , PreCondition: PC_ID-055 Testcase: Vehicle Manufacturer ECU HW Number in extended session NRC-12,0x22,0xF192,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-440 , PreCondition: PC_ID-055 Testcase: Vehicle Manufacturer ECU HW Number in extended session NRC-13,0x22,0xF19112,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-441 , PreCondition: PC_ID-055 Testcase: ECU Hardware Version in extended session NRC-12,0x22,0xF194,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-442 , PreCondition: PC_ID-055 Testcase: ECU Hardware Version in extended session NRC-13,0x22,0xF19312,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-443 , PreCondition: PC_ID-055 Testcase: ECU ECU Software Version in extended session NRC-12,0x22,0xF188,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-444 , PreCondition: PC_ID-055 Testcase: ECU ECU Software Version in extended session NRC-13,0x22,0xF19512,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-445 , PreCondition: PC_ID-055 Testcase: ECU  HKMC Software Version in extended session  NRC-12,0x22,0xF1A5,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-446 , PreCondition: PC_ID-055 Testcase: ECU  HKMC Software Version in extended session NRC-13,0x22,0xF1A012,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-447 , PreCondition: PC_ID-055 Testcase: ECU  ECU Supplier Code Data in extended session  NRC-12,0x22,0xF1A7,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-448 , PreCondition: PC_ID-055 Testcase: ECU  ECU Supplier Code Data in extended session NRC-13,0x22,0xF1A112,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-449 , PreCondition: PC_ID-055 Testcase: ECU   ECU Software Unit Version in extended session NRC-12,0x22,0xF1B5,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-450 , PreCondition: PC_ID-055 Testcase: ECU   ECU Software Unit Version in extended session NRC-13,0x22,0xF1B012,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-451 , PreCondition: PC_ID-055 Testcase:  ECU Software Unit 1 Version in extended session NRC-12,0x22,0xF198,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-452 , PreCondition: PC_ID-055 Testcase: ECU Software Unit 1 Version in extended session NRC-13,0x22,0xF19712,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-453 , PreCondition: PC_ID-055 Testcase:  ECU Software Unit 1 Version in extended session NRC-12,0x22,0xF1C2,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-454 , PreCondition: PC_ID-055 Testcase: ECU Software Unit 1 Version in extended session NRC-13,0x22,0xF1C112,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-455 , PreCondition: PC_ID-055 Testcase:  ECU System name in extended session NRC-12,0x22,0xF198,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-456 , PreCondition: PC_ID-055 Testcase: ECU System name in extended session NRC-13,0x22,0xF19712,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-457 , PreCondition: PC_ID-055 Testcase: ECU Software Unit1 IVD Data in extended session NRC-12,0x22,0xF1B2,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-458 , PreCondition: PC_ID-055 Testcase: ECU Software Unit1 IVD Data in extended session NRC-13,0x22,0xF1B112,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-459 , PreCondition: PC_ID-055 Testcase:  RXSWIN Data in extended session NRC-12,0x22,0xF1EE,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-460 , PreCondition: PC_ID-055 Testcase:  RXSWIN Data in extended session NRC-13,0x22,0xF1EF12,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-461 , PreCondition: PC_ID-055 Testcase:  NonSleep Collected Each ECU Data in extended session NRC-12,0x22,0xED91,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-462 , PreCondition: PC_ID-055 Testcase:  NonSleep Collected Each ECU Data in extended session NRC-13,0x22,0xED9012,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-463 , PreCondition: PC_ID-055 Testcase:  Platform Hardware Version in extended session NRC-12,0x22,0xF17E,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-464 , PreCondition: PC_ID-055 Testcase:  Platform Hardware Version in extended session NRC-13,0x22,0xF17D12,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-465 , PreCondition: PC_ID-055 Testcase:   S/W Version in extended session NRC-12,0x22,0xF1DE,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-466 , PreCondition: PC_ID-055 Testcase:   S/W Version in extended session NRC-13,0x22,0xF1DD12,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-467 , PreCondition: PC_ID-055 Testcase:  Input Ountput Record Local Identifier #1 extended session in extended session NRC-12,0x22,0xB607,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-468 , PreCondition: PC_ID-055 Testcase:  Input Ountput Record Local Identifier #1 extended sessionin extended session NRC-13,0x22,0xB60212,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-469 , PreCondition: PC_ID-055 Testcase:  Input Ountput Record Local Identifier #2 extended session in extended session NRC-12,0x22,0xB606,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-470 , PreCondition: PC_ID-055 Testcase:  Input Ountput Record Local Identifier #2 extended sessionin extended session NRC-13,0x22,0xB60312,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-471 , PreCondition: PC_ID-055 Testcase:  Input Ountput Record Local Identifier #3 extended session in extended session NRC-12,0x22,0xB607,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-472 , PreCondition: PC_ID-055 Testcase:  Input Ountput Record Local Identifier #3 extended sessionin extended session NRC-13,0x22,0xB60412,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-473 , PreCondition: PC_ID-055 Testcase:  Input Ountput Record Local Identifier #4 extended session in extended session NRC-12,0x22,0xB608,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-474 , PreCondition: PC_ID-055 Testcase:  Input Ountput Record Local Identifier #4 extended sessionin extended session NRC-13,0x22,0xB60512,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
PC_ID-056 , Start extended session,0x10,0x03,06 50 03 00 32 01 F4 00,  ,Physical,Hex,  ,  ,  
TC_ID-475 , PreCondition: PC_ID-056 Testcase:RX_SWIN_F1_EF_Read(extendedsession),0x22,0xF1EF,10 2B 62 F1 EF 07 A7 0B 52 31 30 20 4D 51 34 2F 31 2F 31 0C 52 31 35 35 20 4D 51 34 2F 31 2F 31 0C 52 31 35 36 20 4D 51 34 2F 31 2F 31 AA AA AA AA AA,  ,Physical,Hex,  ,  ,  
TC_ID-476 , PreCondition: PC_ID-056 Testcase:B_CAN_Database_Version_F1_00_Read(extendedsession),0x22,0xF100,06 62 F1 00 31 2E 34 00,  ,Physical,Hex,  ,  ,  
TC_ID-477 , PreCondition: PC_ID-056 Testcase:Vehicle_Manufacturer_Spare_Part_Number_F1_87_Read(extendedsession),0x22,0xF187,10 0D 62 F1 87 39 36 37 31 30 47 42 30 35 30,  ,Physical,Hex,  ,  ,  
TC_ID-478 , PreCondition: PC_ID-056 Testcase:Manufacturing_F1_8B_Read(extendedsession),0x22,0xF18B,07 62 F1 8B 20 25 08 07,  ,Physical,Hex,  ,  ,  
TC_ID-479 , PreCondition: PC_ID-056 Testcase:ECU_Serial_Number_F1_8C_Read(extendedsession),0x22,0xF18C,10 0B 62 F1 8C 90 90 90 90 90 90 90 90 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-480 , PreCondition: PC_ID-056 Testcase:Vehicle_Manufacturer_ECU_HW_Number_F1_91_Read(extendedsession),0x22,0xF191,07 62 F1 91 41 2E 30 30 ,  ,Physical,Hex,  ,  ,  
TC_ID-481 , PreCondition: PC_ID-056 Testcase:HardwareVersionNumber_F1_93_Read(extendedsession),0x22,0xF193,07 62 F1 93 42 2E 4F 4F,  ,Physical,Hex,  ,  ,  
TC_ID-482 , PreCondition: PC_ID-056 Testcase:ECUSoftwareUnit1IVDDataIdentifier_F1_C1_Read(extendedsession),0x22,0xF1C1,10 23 62 F1 C1 A0 D5 AD B1 C6 90 C7 38 48 9D 47 3C B2 2C 9B 61 85 E3 98 A7 0D 9B B8 0C 8A D0 C6 60 3D 85 80 9C 00 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-483 , PreCondition: PC_ID-056 Testcase:SystemSupplierECUSoftwareVersionNumbe_DataIdentifier_F1_95_Read(Defaultsession),0x22,0xF195,07 62 F1 95 41 2E 30 30 ,  ,Physical,Hex,  ,  ,  
TC_ID-484 , PreCondition: PC_ID-056 Testcase:Software_Version_for_HKMC_Vehicle_Manufacture_F1_A0_Read(extendedsession),0x22,0xF1A0,07 62 F1 A0 41 2E 30 30 ,  ,Physical,Hex,  ,  ,  
TC_ID-485 , PreCondition: PC_ID-056 Testcase:ECU_Supplier_Code_F1_A1_Read(extendedsession),0x22,0xF1A1,07 62 F1 A1 54 45 4C 45,  ,Physical,Hex,  ,  ,  
TC_ID-486 , PreCondition: PC_ID-056 Testcase:ECU_Software_UNIT_number_F1_B0_Read(extendedsession),0x22,0xF1B0,04 62 F1 B0 01 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-487 , PreCondition: PC_ID-056 Testcase:ECU_Software_UNIT1_Version_F1_B1_Read(extendedsession),0x22,0xF1B1,07 62 F1 B1 41 2E 30 30 ,  ,Physical,Hex,  ,  ,  
TC_ID-488 , PreCondition: PC_ID-056 Testcase:   System name in default session,0x22,0xF197,07 62 F1 97 53 57 52 43,  ,Physical,Hex,  ,  ,  
TC_ID-489 , PreCondition: PC_ID-056 Testcase:S_W_Version_Dataidentifier_F1_DD_Read(extendedsession),0x22,0xF1DD,10 0A 62 F1 DD 41 30 30 30 31 AA AA,  ,Physical,Hex,  ,  ,  
TC_ID-490 , PreCondition: PC_ID-056 Testcase:NonSleep Collected Each ECU Data (extendedsession),0x22,0xED90,10 10 62 ED 90 E2 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-491 , PreCondition: PC_ID-056 Testcase: Input Ountput Record Local Identifier #1 (extendedsession),0x22,0xB602,10 08 62 B6 02 80 00 00 00 9B  00 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-492 , PreCondition: PC_ID-056 Testcase: Input Ountput Record Local Identifier #2 (extendedsession),0x22,0xB603,10 09 62 B6 03 F2 A0 00 00 00 00 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-493 , PreCondition: PC_ID-056 Testcase: Input Ountput Record Local Identifier #3 (extendedsession),0x22,0xB604,10 0A 62 B6 04 E5 FC 01 01 00 20 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-494 , PreCondition: PC_ID-056 Testcase: Input Ountput Record Local Identifier #4 (extendedsession),0x22,0xB605,10 09 62 B6 05 FF FF 00 00 00 00 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-495 , PreCondition: PC_ID-056 Testcase:  Platform Hardware Version extended session ,0x22,0xF17D,10 11 62 F1 7D 30 32 5F 30 33 2E 30 30 2E 30 30 2E 30 32,  ,Physical,Hex,  ,  ,  
TC_ID-496 , PreCondition: PC_ID-056 Testcase:  Platform Version extended session,0x22,0xF17F,10 11 62 F1 7F 30 35 2E 30 37 2E 30 30 2E 30 44 2E 30 30,  ,Physical,Hex,  ,  ,  
TC_ID-497 , PreCondition: PC_ID-056 Testcase:  B CAN Database version in extended session NRC-12,0x22,0xF101,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-498 , PreCondition: PC_ID-056 Testcase:  B CAN Database version in extended session NRC-13,0x22,0xF10032,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-499 , PreCondition: PC_ID-056 Testcase: Vehicle Part Number in extended  session NRC-12,0x22,0xF188,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-500 , PreCondition: PC_ID-056 Testcase:  Vehicle Part Number in extended session  NRC-13,0x22,0xF18721,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-501 , PreCondition: PC_ID-056 Testcase: Manufacturing Date in extended session NRC-12,0x22,0xF185,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-502 , PreCondition: PC_ID-056 Testcase: Manufacturing Date in extended session NRC-13,0x22,0xF18B12,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-503 , PreCondition: PC_ID-056 Testcase: Serial Number in extended session NRC-12,0x22,0xF189,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-504 , PreCondition: PC_ID-056 Testcase: Serial Number in extended session NRC-13,0x22,0xF18C12,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-505 , PreCondition: PC_ID-056 Testcase: Vehicle Manufacturer ECU HW Number in extended session NRC-12,0x22,0xF199,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-506 , PreCondition: PC_ID-056 Testcase: Vehicle Manufacturer ECU HW Number in extended session NRC-13,0x22,0xF19112,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-507 , PreCondition: PC_ID-056 Testcase: ECU Hardware Version in extended session NRC-12,0x22,0xF194,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-508 , PreCondition: PC_ID-056 Testcase: ECU Hardware Version in extended session NRC-13,0x22,0xF19312,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-509 , PreCondition: PC_ID-056 Testcase: ECU ECU Software Version in extended session NRC-12,0x22,0xF188,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-510 , PreCondition: PC_ID-056 Testcase: ECU ECU Software Version in extended session NRC-13,0x22,0xF18B12,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-511 , PreCondition: PC_ID-056 Testcase: ECU  HKMC Software Version in extended session  NRC-12,0x22,0xF1A5,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-512 , PreCondition: PC_ID-056 Testcase: ECU  HKMC Software Version in extended session NRC-13,0x22,0xF1A012,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-513 , PreCondition: PC_ID-056 Testcase: ECU  ECU Supplier Code Data in extended session  NRC-12,0x22,0xF1A7,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-514 , PreCondition: PC_ID-056 Testcase: ECU  ECU Supplier Code Data in extended session NRC-13,0x22,0xF1A112,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-515 , PreCondition: PC_ID-056 Testcase: ECU   ECU Software Unit Version in extended session NRC-12,0x22,0xF1B5,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-516 , PreCondition: PC_ID-056 Testcase: ECU   ECU Software Unit Version in extended session NRC-13,0x22,0xF1B012,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-517 , PreCondition: PC_ID-056 Testcase:  ECU Software Unit 1 Version in extended session NRC-12,0x22,0xF198,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-518 , PreCondition: PC_ID-056 Testcase: ECU Software Unit 1 Version in extended session NRC-13,0x22,0xF19712,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-519 , PreCondition: PC_ID-056 Testcase:  ECU Software Unit 1 Version in extended session NRC-12,0x22,0xF1C2,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-520 , PreCondition: PC_ID-056 Testcase: ECU Software Unit 1 Version in extended session NRC-13,0x22,0xF1C112,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-521 , PreCondition: PC_ID-056 Testcase:  ECU System name in extended session NRC-12,0x22,0xF198,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-522 , PreCondition: PC_ID-056 Testcase: ECU System name in extended session NRC-13,0x22,0xF19712,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-523 , PreCondition: PC_ID-056 Testcase: ECU Software Unit1 IVD Data in extended session NRC-12,0x22,0xF1B2,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-524 , PreCondition: PC_ID-056 Testcase: ECU Software Unit1 IVD Data in extended session NRC-13,0x22,0xF1B112,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-525 , PreCondition: PC_ID-056 Testcase:  RXSWIN Data in extended session NRC-12,0x22,0xF1EE,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-526 , PreCondition: PC_ID-056 Testcase:  RXSWIN Data in extended session NRC-13,0x22,0xF1EF12,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-527 , PreCondition: PC_ID-056 Testcase:  NonSleep Collected Each ECU Data in extended session NRC-12,0x22,0xED91,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-528 , PreCondition: PC_ID-056 Testcase:  NonSleep Collected Each ECU Data in extended session NRC-13,0x22,0xED9012,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-529 , PreCondition: PC_ID-056 Testcase:  Platform Hardware Version in extended session NRC-12,0x22,0xF17E,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-530 , PreCondition: PC_ID-056 Testcase:  Platform Hardware Version in extended session NRC-13,0x22,0xF17D12,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-531 , PreCondition: PC_ID-056 Testcase:   S/W Version in extended session NRC-12,0x22,0xF1DE,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-532 , PreCondition: PC_ID-056 Testcase:   S/W Version in extended session NRC-13,0x22,0xF1DD12,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-533 , PreCondition: PC_ID-056 Testcase:  Input Ountput Record Local Identifier #1 extended session in extended session NRC-12,0x22,0xB606,03 7F 22 12 00 00 00 00,  ,Physical,Hex,  ,  ,  
TC_ID-534 , PreCondition: PC_ID-056 Testcase:  Input Ountput Record Local Identifier #1 extended sessionin extended session NRC-13,0x22,0xB60212,03 7F 22 13 00 00 00 00,  ,Physical,Hex,  ,  ,  
